video,frame,GPS_speed,OBD_speed,accX,accY,accZ,gyroX,gyroY,gyroZ,heading_angle,latitude,longitude,pitch,roll,yaw
video_0003,13116,12.955219200000002,12.00570624,-0.07,0.82,0.12,0.31,0.0,1.19,159.07,43.654425667,-79.400591833,0.284,6.266,3.17
video_0003,13117,12.955219200000002,12.00570624,-0.07,0.82,0.12,0.31,0.0,1.19,159.07,43.654425667,-79.400591833,0.284,6.266,3.17
video_0003,13118,12.93912576,12.00570624,-0.07,0.82,0.12,0.31,0.0,1.19,161.01,43.654422333,-79.4005905,0.284,6.266,3.17
video_0003,13119,12.93912576,12.00570624,-0.04,0.8,0.07,3.31,-0.81,2.19,161.01,43.654422333,-79.4005905,0.284,6.266,3.17
video_0003,13120,13.01959296,12.00570624,-0.04,0.8,0.07,3.31,-0.81,2.19,162.72,43.654421,-79.4005898335,0.284,6.266,3.17
video_0003,13121,13.100060160000002,12.00570624,-0.04,0.8,0.07,3.31,-0.81,2.19,164.43,43.654419667,-79.400589167,0.284,6.266,3.17
video_0003,13122,13.100060160000002,12.00570624,0.03,0.84,0.18,4.56,-2.81,1.25,164.43,43.654419667,-79.400589167,0.285,6.27,3.17
video_0003,13123,13.188574080000002,12.00570624,0.03,0.84,0.18,4.56,-2.81,1.25,164.91,43.6544183335,-79.4005883335,0.285,6.27,3.17
video_0003,13124,13.277088000000001,12.00570624,0.03,0.84,0.18,4.56,-2.81,1.25,165.39,43.654417,-79.4005875,0.285,6.27,3.17
video_0003,13125,13.277088000000001,12.00570624,0.02,0.76,0.36,-12.06,2.38,1.12,165.39,43.654417,-79.4005875,0.284,6.27,3.17
video_0003,13126,13.277088000000001,12.00570624,0.02,0.76,0.36,-12.06,2.38,1.12,165.39,43.654417,-79.4005875,0.284,6.27,3.17
video_0003,13127,13.228807680000003,12.00570624,0.02,0.76,0.36,-12.06,2.38,1.12,165.11,43.654414333,-79.4005855,0.284,6.27,3.17
video_0003,13128,13.228807680000003,12.00570624,0.01,0.94,0.14,5.25,-2.0,2.06,165.11,43.654414333,-79.4005855,0.275,6.272,3.16
video_0003,13129,13.228807680000003,12.00570624,0.01,0.94,0.14,5.25,-2.0,2.06,165.11,43.654414333,-79.4005855,0.275,6.272,3.16
video_0003,13130,13.228807680000003,12.00570624,0.01,0.94,0.14,5.25,-2.0,2.06,165.11,43.654414333,-79.4005855,0.275,6.272,3.16
video_0003,13131,12.794284800000002,12.00570624,0.04,0.96,0.35,-3.19,0.38,1.5,166.09,43.654411833,-79.400584167,0.277,6.274,3.16
video_0003,13132,12.794284800000002,12.00570624,0.04,0.96,0.35,-3.19,0.38,1.5,166.09,43.654411833,-79.400584167,0.277,6.274,3.16
video_0003,13133,12.794284800000002,12.00570624,0.04,0.96,0.35,-3.19,0.38,1.5,166.09,43.654411833,-79.400584167,0.277,6.274,3.16
video_0003,13134,13.244901120000002,12.00570624,0.16,0.83,0.22,3.06,5.19,0.25,165.63,43.654408833,-79.400582833,0.278,6.272,3.16
video_0003,13135,13.244901120000002,12.00570624,0.16,0.83,0.22,3.06,5.19,0.25,165.63,43.654408833,-79.400582833,0.278,6.272,3.16
video_0003,13136,13.244901120000002,12.00570624,0.16,0.83,0.22,3.06,5.19,0.25,165.63,43.654408833,-79.400582833,0.278,6.272,3.16
video_0003,13137,12.391948800000002,12.00570624,-0.19,0.74,0.26,0.56,-1.81,0.19,165.43,43.654405667,-79.400582167,0.283,6.267,3.16
video_0003,13138,12.391948800000002,12.00570624,-0.19,0.74,0.26,0.56,-1.81,0.19,165.43,43.654405667,-79.400582167,0.283,6.267,3.16
video_0003,13139,12.391948800000002,12.00570624,-0.19,0.74,0.26,0.56,-1.81,0.19,165.43,43.654405667,-79.400582167,0.283,6.267,3.16
video_0003,13140,12.456322560000002,12.00570624,-0.12,0.86,0.24,0.25,-2.81,0.56,165.27,43.654402833,-79.400581167,0.283,6.267,3.15
video_0003,13141,12.456322560000002,12.00570624,-0.12,0.86,0.24,0.25,-2.81,0.56,165.27,43.654402833,-79.400581167,0.283,6.267,3.15
video_0003,13142,12.456322560000002,12.00570624,-0.12,0.86,0.24,0.25,-2.81,0.56,165.27,43.654402833,-79.400581167,0.283,6.267,3.15
video_0003,13143,13.45411584,12.00570624,0.05,0.85,0.34,-2.25,-0.94,4.19,163.66,43.654399833,-79.400579667,0.283,6.269,3.15
video_0003,13144,13.45411584,12.00570624,0.05,0.85,0.34,-2.25,-0.94,4.19,163.66,43.654399833,-79.400579667,0.283,6.269,3.15
video_0003,13145,13.45411584,12.00570624,0.05,0.85,0.34,-2.25,-0.94,4.19,163.66,43.654399833,-79.400579667,0.283,6.269,3.15
video_0003,13146,12.987406080000001,12.00570624,0.03,0.85,0.26,2.5,2.75,1.19,164.4,43.654397,-79.400578667,0.283,6.271,3.15
video_0003,13147,12.987406080000001,12.00570624,0.03,0.85,0.26,2.5,2.75,1.19,164.4,43.654397,-79.400578667,0.283,6.271,3.15
video_0003,13148,12.987406080000001,12.00570624,0.03,0.85,0.26,2.5,2.75,1.19,164.4,43.654397,-79.400578667,0.283,6.271,3.15
video_0003,13149,12.649443840000002,12.00570624,0.03,0.93,0.3,2.81,-0.25,0.25,164.6,43.654394167,-79.4005775,0.287,6.271,3.15
video_0003,13150,12.649443840000002,12.00570624,0.03,0.93,0.3,2.81,-0.25,0.25,164.6,43.654394167,-79.4005775,0.287,6.271,3.15
video_0003,13151,12.649443840000002,12.00570624,0.03,0.93,0.3,2.81,-0.25,0.25,164.6,43.654394167,-79.4005775,0.287,6.271,3.15
video_0003,13152,12.89084544,12.00570624,0.04,0.85,0.22,2.44,2.62,1.88,163.67,43.654391167,-79.400576167,0.29,6.271,3.15
video_0003,13153,12.89084544,12.00570624,0.04,0.85,0.22,2.44,2.62,1.88,163.67,43.654391167,-79.400576167,0.29,6.271,3.15
video_0003,13154,12.89084544,12.00570624,0.04,0.85,0.22,2.44,2.62,1.88,163.67,43.654391167,-79.400576167,0.29,6.271,3.15
video_0003,13155,13.30927488,12.00570624,0.0,0.91,0.34,-7.06,-0.44,-0.94,162.94,43.654388167,-79.400574833,0.288,6.269,3.14
video_0003,13156,13.30927488,12.00570624,0.0,0.91,0.34,-7.06,-0.44,-0.94,162.94,43.654388167,-79.400574833,0.288,6.269,3.14
video_0003,13157,13.30927488,12.00570624,0.0,0.91,0.34,-7.06,-0.44,-0.94,162.94,43.654388167,-79.400574833,0.288,6.269,3.14
video_0003,13158,13.003499520000002,12.00570624,-0.03,0.79,0.18,-0.88,3.25,2.62,162.48,43.654385667,-79.400573167,0.281,6.266,3.14
video_0003,13159,13.011546240000003,12.00570624,-0.03,0.79,0.18,-0.88,3.25,2.62,161.559355400697,43.6543838834663,-79.4005718456265,0.281,6.266,3.14
video_0003,13160,13.01959296,12.00570624,-0.03,0.79,0.18,-0.88,3.25,2.62,160.92,43.654383,-79.400571167,0.281,6.266,3.14
video_0003,13161,13.01959296,12.00570624,0.05,0.91,0.38,0.88,-1.25,-1.19,160.92,43.654383,-79.400571167,0.283,6.266,3.14
video_0003,13162,13.01959296,12.00570624,0.05,0.91,0.38,0.88,-1.25,-1.19,160.92,43.654383,-79.400571167,0.283,6.266,3.14
video_0003,13163,13.01959296,12.00570624,0.05,0.91,0.38,0.88,-1.25,-1.19,160.92,43.654383,-79.400571167,0.283,6.266,3.14
video_0003,13164,12.90693888,12.00570624,0.06,0.85,0.27,2.06,0.25,4.0,160.97,43.6543805,-79.400569333,0.284,6.268,3.14
video_0003,13165,12.90693888,12.00570624,0.06,0.85,0.27,2.06,0.25,4.0,160.97,43.6543805,-79.400569333,0.284,6.268,3.14
video_0003,13166,12.90693888,12.00570624,0.06,0.85,0.27,2.06,0.25,4.0,160.97,43.6543805,-79.400569333,0.284,6.268,3.14
video_0003,13167,13.0356864,12.00570624,-0.12,0.87,0.21,0.62,-1.25,0.12,160.22,43.654378167,-79.400567,0.283,6.266,3.13
video_0003,13168,13.01959296,12.00570624,-0.12,0.87,0.21,0.62,-1.25,0.12,160.95,43.654376199208,-79.4005661664541,0.283,6.266,3.13
video_0003,13169,13.003499520000002,12.00570624,-0.12,0.87,0.21,0.62,-1.25,0.12,161.68,43.654375167,-79.400565833,0.283,6.266,3.13
video_0003,13170,13.003499520000002,12.00570624,0.12,0.85,0.41,-9.56,5.62,1.12,161.68,43.654375167,-79.400565833,0.281,6.266,3.13
video_0003,13171,13.357555200000002,12.00570624,0.12,0.85,0.41,-9.56,5.62,1.12,161.75,43.6543735835,-79.400565,0.281,6.266,3.13
video_0003,13172,13.71161088,12.00570624,0.12,0.85,0.41,-9.56,5.62,1.12,161.82,43.654372,-79.400564167,0.281,6.266,3.13
video_0003,13173,13.71161088,12.00570624,-0.02,0.86,0.15,1.19,-1.12,0.56,161.82,43.654372,-79.400564167,0.272,6.259,3.13
video_0003,13174,13.71161088,12.00570624,-0.02,0.86,0.15,1.19,-1.12,0.56,161.82,43.654372,-79.400564167,0.272,6.259,3.13
video_0003,13175,13.71161088,12.00570624,-0.02,0.86,0.15,1.19,-1.12,0.56,161.82,43.654372,-79.400564167,0.272,6.259,3.13
video_0003,13176,12.987406080000001,12.00570624,-0.06,0.93,0.32,-1.69,-3.06,0.25,162.53,43.654369,-79.400562833,0.272,6.259,3.13
video_0003,13177,13.172480640000002,12.00570624,-0.06,0.93,0.32,-1.69,-3.06,0.25,163.067988180884,43.6543670824454,-79.4005619357219,0.272,6.259,3.13
video_0003,13178,13.357555200000002,12.00570624,-0.06,0.93,0.32,-1.69,-3.06,0.25,163.34,43.654366167,-79.4005615,0.272,6.259,3.13
video_0003,13179,13.357555200000002,12.00570624,0.18,0.84,0.29,-1.38,1.19,0.0,163.34,43.654366167,-79.4005615,0.272,6.262,3.13
video_0003,13180,13.357555200000002,12.00570624,0.18,0.84,0.29,-1.38,1.19,0.0,163.34,43.654366167,-79.4005615,0.272,6.262,3.13
video_0003,13181,13.357555200000002,12.00570624,0.18,0.84,0.29,-1.38,1.19,0.0,163.34,43.654366167,-79.4005615,0.272,6.262,3.13
video_0003,13182,13.663330560000002,12.00570624,-0.17,0.92,0.31,-0.81,-5.31,-0.62,162.73,43.654362833,-79.4005605,0.268,6.262,3.13
video_0003,13183,13.478256000000002,12.00570624,-0.17,0.92,0.31,-0.81,-5.31,-0.62,163.245,43.6543606912087,-79.4005600341004,0.268,6.262,3.13
video_0003,13184,13.29318144,12.00570624,-0.17,0.92,0.31,-0.81,-5.31,-0.62,163.76,43.654359667,-79.400559833,0.268,6.262,3.13
video_0003,13185,13.29318144,12.00570624,0.13,0.85,0.25,2.19,5.38,0.25,163.76,43.654359667,-79.400559833,0.269,6.262,3.13
video_0003,13186,13.29318144,12.00570624,0.13,0.85,0.25,2.19,5.38,0.25,163.76,43.654359667,-79.400559833,0.269,6.262,3.13
video_0003,13187,13.29318144,12.00570624,0.13,0.85,0.25,2.19,5.38,0.25,163.76,43.654359667,-79.400559833,0.269,6.262,3.13
video_0003,13188,13.69551744,12.00570624,-0.04,0.77,0.29,-0.12,-2.0,-0.94,164.47,43.654356,-79.400559167,0.273,6.26,3.13
video_0003,13189,13.69551744,12.00570624,-0.04,0.77,0.29,-0.12,-2.0,-0.94,164.47,43.654356,-79.400559167,0.273,6.26,3.13
video_0003,13190,13.45411584,12.00570624,-0.04,0.77,0.29,-0.12,-2.0,-0.94,164.65,43.654353333,-79.400557667,0.273,6.26,3.13
video_0003,13191,13.45411584,12.00570624,-0.04,0.88,0.35,0.38,1.25,-1.12,164.65,43.654353333,-79.400557667,0.276,6.26,3.13
video_0003,13192,13.45411584,12.00570624,-0.04,0.88,0.35,0.38,1.25,-1.12,164.65,43.654353333,-79.400557667,0.276,6.26,3.13
video_0003,13193,13.808171520000002,12.00570624,-0.04,0.88,0.35,0.38,1.25,-1.12,164.88,43.65435,-79.400556667,0.276,6.26,3.13
video_0003,13194,13.808171520000002,12.00570624,0.07,0.89,0.26,1.75,-1.12,-1.25,164.88,43.65435,-79.400556667,0.277,6.26,3.13
video_0003,13195,13.808171520000002,12.00570624,0.07,0.89,0.26,1.75,-1.12,-1.25,164.88,43.65435,-79.400556667,0.277,6.26,3.13
video_0003,13196,13.615050240000002,12.00570624,0.07,0.89,0.26,1.75,-1.12,-1.25,164.88,43.6543475,-79.400555333,0.277,6.26,3.13
video_0003,13197,13.615050240000002,12.00570624,-0.13,0.83,0.24,7.19,-1.25,0.5,164.88,43.6543475,-79.400555333,0.277,6.26,3.14
video_0003,13198,13.615050240000002,12.00570624,-0.13,0.83,0.24,7.19,-1.25,0.5,164.88,43.6543475,-79.400555333,0.277,6.26,3.14
video_0003,13199,13.759891200000002,12.00570624,-0.13,0.83,0.24,7.19,-1.25,0.5,163.53,43.654344333,-79.400553667,0.277,6.26,3.14
video_0003,13200,13.759891200000002,12.00570624,0.1,0.92,0.46,1.62,5.0,-0.12,163.53,43.654344333,-79.400553667,0.278,6.259,3.14
video_0003,13201,13.759891200000002,12.00570624,0.1,0.92,0.46,1.62,5.0,-0.12,163.53,43.654344333,-79.400553667,0.278,6.259,3.14
video_0003,13202,13.534583040000001,12.00570624,0.1,0.92,0.46,1.62,5.0,-0.12,163.89,43.6543415,-79.4005525,0.278,6.259,3.14
video_0003,13203,13.534583040000001,12.00570624,0.03,0.84,0.08,3.25,-0.25,-0.5,163.89,43.6543415,-79.4005525,0.277,6.258,3.14
video_0003,13204,13.534583040000001,12.00570624,0.03,0.84,0.08,3.25,-0.25,-0.5,163.89,43.6543415,-79.4005525,0.277,6.258,3.14
video_0003,13205,14.999086080000001,12.00570624,0.03,0.84,0.08,3.25,-0.25,-0.5,166.11,43.654337167,-79.400552667,0.277,6.258,3.14
video_0003,13206,14.999086080000001,12.00570624,0.0,0.77,0.04,16.25,0.75,0.12,166.11,43.654337167,-79.400552667,0.278,6.255,3.14
video_0003,13207,14.999086080000001,14.0012928,0.0,0.77,0.04,16.25,0.75,0.12,166.11,43.654337167,-79.400552667,0.278,6.255,3.14
video_0003,13208,14.54846976,14.0012928,0.0,0.77,0.04,16.25,0.75,0.12,167.43,43.6543335,-79.4005525,0.278,6.255,3.14
video_0003,13209,14.54846976,14.0012928,-0.02,0.87,0.4,-10.56,-0.06,-3.06,167.43,43.6543335,-79.4005525,0.278,6.255,3.14
video_0003,13210,14.6450304,14.0012928,-0.02,0.87,0.4,-10.56,-0.06,-3.06,167.54,43.6543315835,-79.4005524165,0.278,6.255,3.14
video_0003,13211,14.741591040000001,14.0012928,-0.02,0.87,0.4,-10.56,-0.06,-3.06,167.65,43.654329667,-79.400552333,0.278,6.255,3.14
video_0003,13212,14.741591040000001,14.0012928,-0.02,0.87,0.4,-10.56,-0.06,-3.06,167.65,43.654329667,-79.400552333,0.278,6.255,3.14
video_0003,13213,14.741591040000001,14.0012928,-0.04,0.91,0.45,-8.0,-1.0,-1.5,167.65,43.654329667,-79.400552333,0.277,6.255,3.14
video_0003,13214,14.709404160000002,14.0012928,-0.04,0.91,0.45,-8.0,-1.0,-1.5,167.01,43.654326,-79.400551333,0.277,6.255,3.14
video_0003,13215,14.709404160000002,14.0012928,-0.04,0.91,0.45,-8.0,-1.0,-1.5,167.01,43.654326,-79.400551333,0.277,6.255,3.14
video_0003,13216,14.709404160000002,14.0012928,0.04,0.84,0.25,1.69,-0.56,-0.56,167.01,43.654326,-79.400551333,0.275,6.256,3.14
video_0003,13217,14.854245120000002,14.0012928,0.04,0.84,0.25,1.69,-0.56,-0.56,166.14,43.654322667,-79.400550167,0.275,6.256,3.14
video_0003,13218,14.854245120000002,14.0012928,0.04,0.84,0.25,1.69,-0.56,-0.56,166.14,43.654322667,-79.400550167,0.275,6.256,3.14
video_0003,13219,14.894478720000002,14.0012928,0.05,0.84,0.195,3.785,-0.47,-0.25,165.755,43.654320917,-79.4005495835,0.2765,6.2565,3.14
video_0003,13220,14.93471232,14.0012928,0.06,0.84,0.14,5.88,-0.38,0.06,165.37,43.654319167,-79.400549,0.278,6.257,3.14
video_0003,13221,14.93471232,14.0012928,0.06,0.84,0.14,5.88,-0.38,0.06,165.37,43.654319167,-79.400549,0.278,6.257,3.14
video_0003,13222,14.93471232,14.0012928,0.02,0.85,0.34,-0.12,0.69,-0.75,165.37,43.654319167,-79.400549,0.279,6.257,3.15
video_0003,13223,14.91861888,14.0012928,0.02,0.85,0.34,-0.12,0.69,-0.75,164.86,43.654316333,-79.400547333,0.279,6.257,3.15
video_0003,13224,14.91861888,14.0012928,0.03,0.84,0.29,1.06,0.69,-0.81,164.86,43.654316333,-79.400547333,0.281,6.256,3.15
video_0003,13225,14.91861888,14.0012928,0.03,0.84,0.29,1.06,0.69,-0.81,164.86,43.654316333,-79.400547333,0.281,6.256,3.15
video_0003,13226,15.626730240000002,14.0012928,0.03,0.84,0.29,1.06,0.69,-0.81,164.45,43.6543125,-79.400546,0.281,6.256,3.15
video_0003,13227,15.626730240000002,14.0012928,-0.03,0.82,0.28,2.06,-0.38,0.12,164.45,43.6543125,-79.400546,0.284,6.255,3.15
video_0003,13228,15.4497024,14.0012928,-0.03,0.82,0.28,2.06,-0.38,0.12,164.255,43.6543109165,-79.4005450835,0.284,6.255,3.15
video_0003,13229,15.272674560000002,14.0012928,-0.03,0.82,0.28,2.06,-0.38,0.12,164.06,43.654309333,-79.400544167,0.284,6.255,3.15
video_0003,13230,15.272674560000002,14.0012928,0.03,0.81,0.21,2.94,-1.44,-0.06,164.06,43.654309333,-79.400544167,0.284,6.256,3.15
video_0003,13231,15.409468799999999,14.0012928,0.03,0.81,0.21,2.94,-1.44,-0.06,163.905,43.6543075,-79.4005435835,0.284,6.256,3.15
video_0003,13232,15.546263040000001,14.0012928,0.03,0.81,0.21,2.94,-1.44,-0.06,163.75,43.654305667,-79.400543,0.284,6.256,3.15
video_0003,13233,15.546263040000001,14.0012928,0.04,0.85,0.31,-1.56,-0.75,0.06,163.75,43.654305667,-79.400543,0.285,6.258,3.15
video_0003,13234,15.546263040000001,14.0012928,0.04,0.85,0.31,-1.56,-0.75,0.06,163.75,43.654305667,-79.400543,0.285,6.258,3.15
video_0003,13235,15.86813184,14.0012928,0.04,0.85,0.31,-1.56,-0.75,0.06,164.26,43.654301667,-79.400541667,0.285,6.258,3.15
video_0003,13236,15.86813184,14.0012928,0.03,0.84,0.22,0.75,-2.31,0.0,164.26,43.654301667,-79.400541667,0.283,6.261,3.15
video_0003,13237,15.86813184,14.0012928,0.03,0.84,0.22,0.75,-2.31,0.0,164.26,43.654301667,-79.400541667,0.283,6.261,3.15
video_0003,13238,15.916412160000002,14.0012928,0.03,0.84,0.22,0.75,-2.31,0.0,163.64,43.654298333,-79.400539667,0.283,6.261,3.15
video_0003,13239,15.916412160000002,14.0012928,-0.01,0.89,0.24,-0.12,-0.75,0.0,163.64,43.654298333,-79.400539667,0.28,6.262,3.15
video_0003,13240,16.00492608,14.0012928,-0.01,0.89,0.24,-0.12,-0.75,0.0,163.93,43.654296333,-79.4005393335,0.28,6.262,3.15
video_0003,13241,16.09344,14.0012928,-0.01,0.89,0.24,-0.12,-0.75,0.0,164.22,43.654294333,-79.400539,0.28,6.262,3.15
video_0003,13242,16.09344,14.0012928,0.03,0.82,0.32,-1.44,-2.25,-0.75,164.22,43.654294333,-79.400539,0.279,6.265,3.15
video_0003,13243,16.09344,14.0012928,0.03,0.82,0.32,-1.44,-2.25,-0.75,164.22,43.654294333,-79.400539,0.279,6.265,3.15
video_0003,13244,16.09344,14.0012928,0.03,0.82,0.32,-1.44,-2.25,-0.75,164.22,43.654294333,-79.400539,0.279,6.265,3.15
video_0003,13245,15.900318720000003,14.0012928,0.01,0.9,0.17,1.62,-0.94,0.0,164.22,43.654290667,-79.400537833,0.277,6.267,3.15
video_0003,13246,15.900318720000003,14.0012928,0.01,0.9,0.17,1.62,-0.94,0.0,164.22,43.654290667,-79.400537833,0.277,6.267,3.15
video_0003,13247,15.900318720000003,14.0012928,0.01,0.9,0.17,1.62,-0.94,0.0,164.22,43.654290667,-79.400537833,0.277,6.267,3.15
video_0003,13248,15.70719744,14.0012928,0.25,0.8,0.3,0.25,4.12,-2.81,164.56,43.654287,-79.400537167,0.28,6.265,3.15
video_0003,13249,16.00492608,14.0012928,0.25,0.8,0.3,0.25,4.12,-2.81,164.842546201232,43.654284633431,-79.4005362417778,0.28,6.265,3.15
video_0003,13250,16.302654720000003,14.0012928,0.25,0.8,0.3,0.25,4.12,-2.81,164.99,43.6542835,-79.400535667,0.28,6.265,3.15
video_0003,13251,16.302654720000003,14.0012928,0.08,0.9,0.29,0.06,3.69,-1.19,164.99,43.6542835,-79.400535667,0.284,6.258,3.15
video_0003,13252,16.302654720000003,14.0012928,0.08,0.9,0.29,0.06,3.69,-1.19,164.99,43.6542835,-79.400535667,0.284,6.258,3.15
video_0003,13253,16.302654720000003,14.0012928,0.08,0.9,0.29,0.06,3.69,-1.19,164.99,43.6542835,-79.400535667,0.284,6.258,3.15
video_0003,13254,15.916412160000002,14.0012928,-0.16,0.81,0.25,0.81,-0.31,-4.38,164.89,43.654280167,-79.400534167,0.286,6.252,3.16
video_0003,13255,15.916412160000002,14.999086080000001,-0.16,0.81,0.25,0.81,-0.31,-4.38,164.89,43.654280167,-79.400534167,0.286,6.252,3.16
video_0003,13256,15.916412160000002,15.99687936,-0.16,0.81,0.25,0.81,-0.31,-4.38,164.89,43.654280167,-79.400534167,0.286,6.252,3.16
video_0003,13257,16.04515968,15.99687936,-0.1,0.84,0.29,-3.0,-2.75,-1.44,165.72,43.654276333,-79.400533,0.284,6.249,3.16
video_0003,13258,16.04515968,15.99687936,-0.1,0.84,0.29,-3.0,-2.75,-1.44,165.72,43.654276333,-79.400533,0.284,6.249,3.16
video_0003,13259,16.04515968,15.99687936,-0.1,0.84,0.29,-3.0,-2.75,-1.44,165.72,43.654276333,-79.400533,0.284,6.249,3.16
video_0003,13260,16.39921536,15.99687936,-0.08,1.0,0.26,-2.44,-5.19,-2.88,164.24,43.6542725,-79.400531333,0.28,6.25,3.16
video_0003,13261,16.39921536,15.99687936,-0.08,1.0,0.26,-2.44,-5.19,-2.88,164.24,43.6542725,-79.400531333,0.28,6.25,3.16
video_0003,13262,16.39921536,15.99687936,-0.08,1.0,0.26,-2.44,-5.19,-2.88,164.24,43.6542725,-79.400531333,0.28,6.25,3.16
video_0003,13263,16.28656128,15.99687936,-0.04,1.01,0.31,-2.44,-9.06,-2.38,164.62,43.654268833,-79.40053,0.278,6.257,3.16
video_0003,13264,16.28656128,15.99687936,-0.04,1.01,0.31,-2.44,-9.06,-2.38,164.62,43.654268833,-79.40053,0.278,6.257,3.16
video_0003,13265,16.28656128,15.99687936,-0.04,1.01,0.31,-2.44,-9.06,-2.38,164.62,43.654268833,-79.40053,0.278,6.257,3.16
video_0003,13266,15.75547776,15.99687936,0.15,0.7,0.15,2.38,0.06,-0.38,164.42,43.654265167,-79.400529,0.278,6.26,3.16
video_0003,13267,16.18195392,15.99687936,0.15,0.7,0.15,2.38,0.06,-0.38,164.735,43.6542626988935,-79.4005282267096,0.278,6.26,3.16
video_0003,13268,16.60843008,15.99687936,0.15,0.7,0.15,2.38,0.06,-0.38,165.05,43.6542615,-79.400527833,0.278,6.26,3.16
video_0003,13269,16.60843008,15.99687936,0.14,0.87,0.4,-1.5,7.88,1.44,165.05,43.6542615,-79.400527833,0.277,6.26,3.16
video_0003,13270,16.47163584,15.99687936,0.14,0.87,0.4,-1.5,7.88,1.44,165.715,43.6542591665,-79.40052775,0.277,6.26,3.16
video_0003,13271,16.3348416,15.99687936,0.14,0.87,0.4,-1.5,7.88,1.44,166.38,43.654256833,-79.400527667,0.277,6.26,3.16
video_0003,13272,16.3348416,15.99687936,0.06,0.91,0.2,2.38,3.12,-0.88,166.38,43.654256833,-79.400527667,0.278,6.256,3.16
video_0003,13273,16.3348416,15.99687936,0.06,0.91,0.2,2.38,3.12,-0.88,166.38,43.654256833,-79.400527667,0.278,6.256,3.16
video_0003,13274,16.3348416,15.99687936,0.06,0.91,0.2,2.38,3.12,-0.88,166.38,43.654256833,-79.400527667,0.278,6.256,3.16
video_0003,13275,16.2543744,15.99687936,0.0,0.83,0.26,6.44,2.44,0.0,165.87,43.654253167,-79.400526167,0.285,6.253,3.17
video_0003,13276,16.35898176,15.99687936,0.0,0.83,0.26,6.44,2.44,0.0,166.29,43.6542503983038,-79.4005258006207,0.285,6.253,3.17
video_0003,13277,16.46358912,15.99687936,0.0,0.83,0.26,6.44,2.44,0.0,166.71,43.654249,-79.400525667,0.285,6.253,3.17
video_0003,13278,16.46358912,15.99687936,0.11,0.86,0.44,1.44,2.38,0.0,166.71,43.654249,-79.400525667,0.288,6.255,3.17
video_0003,13279,16.46358912,15.99687936,0.11,0.86,0.44,1.44,2.38,0.0,166.71,43.654249,-79.400525667,0.288,6.255,3.17
video_0003,13280,15.99687936,15.99687936,0.11,0.86,0.44,1.44,2.38,0.0,165.77,43.654245833,-79.400524,0.288,6.255,3.17
video_0003,13281,15.99687936,15.99687936,-0.06,0.72,0.33,6.81,-3.69,1.44,165.77,43.654245833,-79.400524,0.289,6.258,3.17
video_0003,13282,15.99687936,15.99687936,-0.06,0.72,0.33,6.81,-3.69,1.44,165.77,43.654245833,-79.400524,0.289,6.258,3.17
video_0003,13283,15.99687936,15.99687936,-0.06,0.72,0.33,6.81,-3.69,1.44,165.77,43.654245833,-79.400524,0.289,6.258,3.17
video_0003,13284,16.28656128,15.99687936,-0.11,0.92,0.23,-3.5,-4.25,0.19,165.08,43.654241833,-79.400522833,0.287,6.265,3.17
video_0003,13285,16.28656128,15.99687936,-0.11,0.92,0.23,-3.5,-4.25,0.19,165.08,43.654241833,-79.400522833,0.287,6.265,3.17
video_0003,13286,16.39921536,15.99687936,-0.11,0.92,0.23,-3.5,-4.25,0.19,164.14,43.654238,-79.400521333,0.287,6.265,3.17
video_0003,13287,16.39921536,15.99687936,0.1,0.98,0.37,3.5,-0.44,-3.0,164.14,43.654238,-79.400521333,0.289,6.266,3.17
video_0003,13288,16.39921536,15.99687936,0.1,0.98,0.37,3.5,-0.44,-3.0,164.14,43.654238,-79.400521333,0.289,6.266,3.17
video_0003,13289,16.04515968,15.99687936,0.1,0.98,0.37,3.5,-0.44,-3.0,166.11,43.654234,-79.400520667,0.289,6.266,3.17
video_0003,13290,16.04515968,15.99687936,0.13,0.81,0.45,-2.56,7.62,-0.38,166.11,43.654234,-79.400520667,0.295,6.262,3.17
video_0003,13291,16.3348416,15.99687936,0.13,0.81,0.45,-2.56,7.62,-0.38,165.755,43.654232,-79.400519917,0.295,6.262,3.17
video_0003,13292,16.62452352,15.99687936,0.13,0.81,0.45,-2.56,7.62,-0.38,165.4,43.65423,-79.400519167,0.295,6.262,3.17
video_0003,13293,16.62452352,15.99687936,-0.14,0.78,0.35,-4.62,1.44,-1.81,165.4,43.65423,-79.400519167,0.293,6.256,3.18
